
        ==========     _____ _    _ ____  _____  ______          _____  
        =====         / ____| |  | |  _ \|  __ \|  ____|   /\   |  __ \ 
          =====      | (___ | |  | | |_) | |__) | |__     /  \  | |  | |
            ====      \___ \| |  | |  _ <|  _  /|  __|   / /\ \ | |  | |
              ====    ____) | |__| | |_) | | \ \| |____ / ____ \| |__| |
        ==========   |_____/ \____/|____/|_|  \_\______/_/    \_\_____/
||   60% completed, 4.3 mins elapsed, rate=67.9k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   60% completed, 4.3 mins elapsed, rate=86.8k fragments per second         ||
||   67% completed, 4.6 mins elapsed, rate=90.6k fragments per second         ||
||   68% completed, 4.7 mins elapsed, rate=71.2k fragments per second         ||
||   69% completed, 4.7 mins elapsed, rate=71.0k fragments per second         ||
||   69% completed, 4.7 mins elapsed, rate=71.0k fragments per second         ||
||   70% completed, 4.8 mins elapsed, rate=71.0k fragments per second         ||
||   70% completed, 4.8 mins elapsed, rate=71.1k fragments per second         ||
||   70% completed, 4.8 mins elapsed, rate=71.1k fragments per second         ||
||   71% completed, 4.8 mins elapsed, rate=71.1k fragments per second         ||
||   71% completed, 4.9 mins elapsed, rate=71.2k fragments per second         ||
||   72% completed, 4.9 mins elapsed, rate=71.2k fragments per second         ||
||   72% completed, 4.9 mins elapsed, rate=71.2k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   72% completed, 5.0 mins elapsed, rate=88.0k fragments per second         ||
||   79% completed, 5.2 mins elapsed, rate=91.0k fragments per second         ||
||   81% completed, 5.3 mins elapsed, rate=73.9k fragments per second         ||
||   81% completed, 5.3 mins elapsed, rate=73.9k fragments per second         ||
||   81% completed, 5.3 mins elapsed, rate=73.8k fragments per second         ||
||   82% completed, 5.4 mins elapsed, rate=73.8k fragments per second         ||
||   82% completed, 5.4 mins elapsed, rate=73.7k fragments per second         ||
||   83% completed, 5.4 mins elapsed, rate=73.6k fragments per second         ||
||   83% completed, 5.5 mins elapsed, rate=73.6k fragments per second         ||
||   83% completed, 5.5 mins elapsed, rate=73.5k fragments per second         ||
||   84% completed, 5.5 mins elapsed, rate=73.5k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   84% completed, 5.6 mins elapsed, rate=88.5k fragments per second         ||
||   91% completed, 5.8 mins elapsed, rate=91.1k fragments per second         ||
||   92% completed, 5.9 mins elapsed, rate=75.9k fragments per second         ||
||   93% completed, 6.0 mins elapsed, rate=75.8k fragments per second         ||
||   93% completed, 6.0 mins elapsed, rate=75.7k fragments per second         ||
||   94% completed, 6.0 mins elapsed, rate=75.6k fragments per second         ||
||   94% completed, 6.1 mins elapsed, rate=75.5k fragments per second         ||
||   95% completed, 6.1 mins elapsed, rate=75.4k fragments per second         ||
||   95% completed, 6.1 mins elapsed, rate=75.3k fragments per second         ||
||   95% completed, 6.1 mins elapsed, rate=75.3k fragments per second         ||
||   96% completed, 6.2 mins elapsed, rate=75.2k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   96% completed, 6.3 mins elapsed, rate=88.4k fragments per second         ||
||   98% completed, 6.3 mins elapsed, rate=75.3k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=75.1k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=75.1k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=75.1k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=75.0k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=75.0k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=75.0k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=74.9k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=74.9k fragments per second         ||
||   99% completed, 6.4 mins elapsed, rate=74.9k fragments per second         ||
|| Sort the reads...                                                          ||
||                                                                            ||
||                           Completed successfully.                          ||
||                                                                            ||
\\====================================    ====================================//

//================================   Summary =================================\\
||                                                                            ||
||             Total fragments : 28,964,327                                   ||
||                      Mapped : 28,645,621 (98.9%)                           ||
||             Uniquely mapped : 27,552,909                                   ||
||               Multi-mapping : 1,092,712                                    ||
||                                                                            ||
||                    Unmapped : 318,706                                      ||
||                                                                            ||
||             Properly paired : 20,616,288                                   ||
||         Not properly paired : 8,029,333                                    ||
||                   Singleton : 547,463                                      ||
||                    Chimeric : 1,158,708                                    ||
||       Unexpected strandness : 77,960                                       ||
||  Unexpected fragment length : 6,146,883                                    ||
||       Unexpected read order : 98,319                                       ||
||                                                                            ||
||                      Indels : 195,946                                      ||
||                                                                            ||
||                Running time : 9.6 minutes                                  ||
||                                                                            ||
\\============================================================================//


        ==========     _____ _    _ ____  _____  ______          _____  
        =====         / ____| |  | |  _ \|  __ \|  ____|   /\   |  __ \ 
          =====      | (___ | |  | | |_) | |__) | |__     /  \  | |  | |
            ====      \___ \| |  | |  _ <|  _  /|  __|   / /\ \ | |  | |
              ====    ____) | |__| | |_) | | \ \| |____ / ____ \| |__| |
        ==========   |_____/ \____/|____/|_|  \_\______/_/    \_\_____/
       Rsubread 2.2.6

//================================= setting ==================================\\
||                                                                            ||
|| Function      : Read alignment (RNA-Seq)                                   ||
|| Input file 1  : 2_MEFs_2_S2_L001_R1_001.fastq.gz                           ||
|| Input file 2  : 2_MEFs_2_S2_L001_R2_001.fastq.gz                           ||
|| Output file   : 2_MEFs_2_S2_L001_R1_001.bam (BAM), Sorted                  ||
|| Index name    : mm10                                                       ||
||                                                                            ||
||                    ------------------------------------                    ||
||                                                                            ||
||                               Threads : 16                                 ||
||                          Phred offset : 33                                 ||
||               # of extracted subreads : 10                                 ||
||                        Min read1 vote : 3                                  ||
||                        Min read2 vote : 1                                  ||
||                     Max fragment size : 600                                ||
||                     Min fragment size : 50                                 ||
||                        Max mismatches : 3                                  ||
||                      Max indel length : 5                                  ||
||            Report multi-mapping reads : yes                                ||
|| Max alignments per multi-mapping read : 1                                  ||
||                           Annotations : inbuilt (mm10)                     ||
||                                                                            ||
\\============================================================================//

//================= Running (06-Apr-2022 06:54:35, pid=7173) =================\\
||                                                                            ||
|| Check the input reads.                                                     ||
|| The input file contains base space reads.                                  ||
|| Initialise the memory objects.                                             ||
|| Estimate the mean read length.                                             ||
|| The range of Phred scores observed in the data is [0,34]                   ||
|| Create the output BAM file.                                                ||
|| Check the index.                                                           ||
|| Init the voting space.                                                     ||
|| Load the annotation file.                                                  ||
|| 222996 annotation records were loaded.                                     ||
||                                                                            ||
|| Chromosomes/contigs in annotation but not in index :                       ||
||    NT_166281.1                                                             ||
||    NT_187056.1                                                             ||
||    NT_187054.1                                                             ||
||    NT_187060.1                                                             ||
||    NT_187057.1                                                             ||
||    NT_166282.1                                                             ||
||    NT_166307.1                                                             ||
||    NT_187059.1                                                             ||
||    NT_187062.1                                                             ||
||    NT_187052.1                                                             ||
||    NT_166438.1                                                             ||
||    NT_166466.1                                                             ||
||    NT_187058.1                                                             ||
||    NT_187053.1                                                             ||
||    NT_166291.1                                                             ||
||    NT_162750.1                                                             ||
||    NT_165789.2                                                             ||
||    NT_166463.1                                                             ||
||    NT_166434.1                                                             ||
||    NT_166280.1                                                             ||
||    NT_187064.1                                                             ||
||                                                                            ||
||                                                                            ||
|| Chromosomes/contigs in index but not in annotation :                       ||
||    chr4_JH584292_random                                                    ||
||    chr5_JH584297_random                                                    ||
||    chr4_GL456350_random                                                    ||
||    chrUn_GL456239                                                          ||
||    chr1_GL456212_random                                                    ||
||    chrY_JH584303_random                                                    ||
||    chr4_JH584295_random                                                    ||
||    chr1_GL456210_random                                                    ||
||    chrY_JH584301_random                                                    ||
||    chrUn_GL456359                                                          ||
||    chr4_JH584293_random                                                    ||
||    chrUn_GL456360                                                          ||
||    chr5_JH584298_random                                                    ||
||    chrUn_GL456366                                                          ||
||    chrUn_GL456367                                                          ||
||    chrUn_GL456368                                                          ||
||    chrUn_GL456370                                                          ||
||    chrUn_GL456372                                                          ||
||    chrUn_GL456378                                                          ||
||    chrUn_GL456379                                                          ||
||    chrUn_GL456381                                                          ||
||    chrUn_GL456382                                                          ||
||    chrUn_GL456383                                                          ||
||    chrUn_GL456385                                                          ||
||    chrUn_GL456387                                                          ||
||    chrUn_GL456389                                                          ||
||    chrUn_GL456390                                                          ||
||    chrUn_GL456392                                                          ||
||    chrUn_GL456393                                                          ||
||    chrUn_GL456394                                                          ||
||    chrUn_GL456396                                                          ||
||    chr4_GL456216_random                                                    ||
||    chr1_GL456221_random                                                    ||
||    chr1_GL456213_random                                                    ||
||    chrUn_JH584304                                                          ||
||    chr5_JH584296_random                                                    ||
||    chr5_GL456354_random                                                    ||
||    chr7_GL456219_random                                                    ||
||    chrX_GL456233_random                                                    ||
||    chr1_GL456211_random                                                    ||
||    chrY_JH584302_random                                                    ||
||    chr4_JH584294_random                                                    ||
||    chr5_JH584299_random                                                    ||
||    chrY_JH584300_random                                                    ||
||                                                                            ||
|| Global environment is initialised.                                         ||
|| Load the 1-th index block...                                               ||
|| The index block has been loaded.                                           ||
|| Start read mapping in chunk.                                               ||
||    0% completed, 0.8 mins elapsed, rate=38.3k fragments per second         ||
||    6% completed, 1.0 mins elapsed, rate=114.1k fragments per second        ||
||   Estimated fragment length : 261 bp                                       ||
||    8% completed, 1.2 mins elapsed, rate=35.5k fragments per second         ||
||    9% completed, 1.2 mins elapsed, rate=36.7k fragments per second         ||
||    9% completed, 1.2 mins elapsed, rate=37.8k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=38.9k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=40.0k fragments per second         ||
||   11% completed, 1.2 mins elapsed, rate=41.0k fragments per second         ||
||   11% completed, 1.3 mins elapsed, rate=42.0k fragments per second         ||
||   12% completed, 1.3 mins elapsed, rate=43.1k fragments per second         ||
||   12% completed, 1.3 mins elapsed, rate=44.1k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   13% completed, 1.4 mins elapsed, rate=101.0k fragments per second        ||
||   19% completed, 1.6 mins elapsed, rate=112.9k fragments per second        ||
||   21% completed, 1.7 mins elapsed, rate=59.7k fragments per second         ||
||   22% completed, 1.7 mins elapsed, rate=60.3k fragments per second         ||
||   22% completed, 1.7 mins elapsed, rate=60.8k fragments per second         ||
||   23% completed, 1.7 mins elapsed, rate=61.3k fragments per second         ||
||   23% completed, 1.7 mins elapsed, rate=61.8k fragments per second         ||
||   23% completed, 1.7 mins elapsed, rate=62.2k fragments per second         ||
||   24% completed, 1.8 mins elapsed, rate=62.7k fragments per second         ||
||   24% completed, 1.8 mins elapsed, rate=63.1k fragments per second         ||
||   25% completed, 1.8 mins elapsed, rate=63.5k fragments per second         ||
||   25% completed, 1.8 mins elapsed, rate=64.0k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   25% completed, 1.9 mins elapsed, rate=106.1k fragments per second        ||
||   32% completed, 2.1 mins elapsed, rate=112.7k fragments per second        ||
||   34% completed, 2.2 mins elapsed, rate=72.5k fragments per second         ||
||   34% completed, 2.2 mins elapsed, rate=72.8k fragments per second         ||
||   35% completed, 2.2 mins elapsed, rate=73.2k fragments per second         ||
||   35% completed, 2.2 mins elapsed, rate=73.5k fragments per second         ||
||   35% completed, 2.2 mins elapsed, rate=73.8k fragments per second         ||
||   36% completed, 2.3 mins elapsed, rate=74.0k fragments per second         ||
||   36% completed, 2.3 mins elapsed, rate=74.2k fragments per second         ||
||   37% completed, 2.3 mins elapsed, rate=74.4k fragments per second         ||
||   37% completed, 2.3 mins elapsed, rate=74.5k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   38% completed, 2.4 mins elapsed, rate=108.0k fragments per second        ||
||   44% completed, 2.6 mins elapsed, rate=113.0k fragments per second        ||
||   46% completed, 2.7 mins elapsed, rate=80.0k fragments per second         ||
||   47% completed, 2.7 mins elapsed, rate=80.0k fragments per second         ||
||   47% completed, 2.7 mins elapsed, rate=80.1k fragments per second         ||
||   47% completed, 2.8 mins elapsed, rate=80.2k fragments per second         ||
||   48% completed, 2.8 mins elapsed, rate=80.3k fragments per second         ||
||   48% completed, 2.8 mins elapsed, rate=80.4k fragments per second         ||
||   49% completed, 2.8 mins elapsed, rate=80.5k fragments per second         ||
||   49% completed, 2.8 mins elapsed, rate=80.6k fragments per second         ||
||   49% completed, 2.9 mins elapsed, rate=80.8k fragments per second         ||
||   50% completed, 2.9 mins elapsed, rate=80.9k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   50% completed, 2.9 mins elapsed, rate=108.3k fragments per second        ||
||   57% completed, 3.1 mins elapsed, rate=111.7k fragments per second        ||
||   59% completed, 3.2 mins elapsed, rate=84.2k fragments per second         ||
||   59% completed, 3.3 mins elapsed, rate=84.3k fragments per second         ||
||   60% completed, 3.3 mins elapsed, rate=84.4k fragments per second         ||
||   60% completed, 3.3 mins elapsed, rate=84.5k fragments per second         ||
||   60% completed, 3.3 mins elapsed, rate=84.6k fragments per second         ||
||   61% completed, 3.3 mins elapsed, rate=84.7k fragments per second         ||
||   61% completed, 3.4 mins elapsed, rate=84.8k fragments per second         ||
||   62% completed, 3.4 mins elapsed, rate=84.9k fragments per second         ||
||   62% completed, 3.4 mins elapsed, rate=85.1k fragments per second         ||
||   63% completed, 3.4 mins elapsed, rate=85.2k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   63% completed, 3.5 mins elapsed, rate=108.2k fragments per second        ||
||   70% completed, 3.7 mins elapsed, rate=109.0k fragments per second        ||
||   72% completed, 3.8 mins elapsed, rate=86.3k fragments per second         ||
||   72% completed, 3.9 mins elapsed, rate=86.4k fragments per second         ||
||   72% completed, 3.9 mins elapsed, rate=86.4k fragments per second         ||
||   73% completed, 3.9 mins elapsed, rate=86.5k fragments per second         ||
||   73% completed, 3.9 mins elapsed, rate=86.5k fragments per second         ||
||   74% completed, 3.9 mins elapsed, rate=86.6k fragments per second         ||
||   74% completed, 4.0 mins elapsed, rate=86.7k fragments per second         ||
||   75% completed, 4.0 mins elapsed, rate=86.7k fragments per second         ||
||   75% completed, 4.0 mins elapsed, rate=86.8k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   76% completed, 4.1 mins elapsed, rate=105.2k fragments per second        ||
||   83% completed, 4.3 mins elapsed, rate=107.1k fragments per second        ||
||   84% completed, 4.5 mins elapsed, rate=87.7k fragments per second         ||
||   85% completed, 4.5 mins elapsed, rate=87.7k fragments per second         ||
||   85% completed, 4.5 mins elapsed, rate=87.7k fragments per second         ||
||   86% completed, 4.5 mins elapsed, rate=87.8k fragments per second         ||
||   86% completed, 4.5 mins elapsed, rate=87.8k fragments per second         ||
||   86% completed, 4.6 mins elapsed, rate=87.8k fragments per second         ||
||   87% completed, 4.6 mins elapsed, rate=87.9k fragments per second         ||
||   87% completed, 4.6 mins elapsed, rate=87.9k fragments per second         ||
||   88% completed, 4.6 mins elapsed, rate=88.0k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   88% completed, 4.7 mins elapsed, rate=104.6k fragments per second        ||
||   95% completed, 4.9 mins elapsed, rate=107.0k fragments per second        ||
||   96% completed, 5.0 mins elapsed, rate=89.5k fragments per second         ||
||   96% completed, 5.0 mins elapsed, rate=89.5k fragments per second         ||
||   97% completed, 5.0 mins elapsed, rate=89.5k fragments per second         ||
||   97% completed, 5.0 mins elapsed, rate=89.5k fragments per second         ||
||   97% completed, 5.0 mins elapsed, rate=89.5k fragments per second         ||
||   98% completed, 5.1 mins elapsed, rate=89.5k fragments per second         ||
||   98% completed, 5.1 mins elapsed, rate=89.5k fragments per second         ||
||   99% completed, 5.1 mins elapsed, rate=89.5k fragments per second         ||
||   99% completed, 5.1 mins elapsed, rate=89.6k fragments per second         ||
||   99% completed, 5.1 mins elapsed, rate=89.6k fragments per second         ||
|| Sort the reads...                                                          ||
||                                                                            ||
||                           Completed successfully.                          ||
||                                                                            ||
\\====================================    ====================================//

//================================   Summary =================================\\
||                                                                            ||
||             Total fragments : 27,643,722                                   ||
||                      Mapped : 27,420,243 (99.2%)                           ||
||             Uniquely mapped : 26,644,720                                   ||
||               Multi-mapping : 775,523                                      ||
||                                                                            ||
||                    Unmapped : 223,479                                      ||
||                                                                            ||
||             Properly paired : 19,657,533                                   ||
||         Not properly paired : 7,762,710                                    ||
||                   Singleton : 565,111                                      ||
||                    Chimeric : 777,792                                      ||
||       Unexpected strandness : 84,960                                       ||
||  Unexpected fragment length : 6,232,988                                    ||
||       Unexpected read order : 101,859                                      ||
||                                                                            ||
||                      Indels : 173,734                                      ||
||                                                                            ||
||                Running time : 8.3 minutes                                  ||
||                                                                            ||
\\============================================================================//


        ==========     _____ _    _ ____  _____  ______          _____  
        =====         / ____| |  | |  _ \|  __ \|  ____|   /\   |  __ \ 
          =====      | (___ | |  | | |_) | |__) | |__     /  \  | |  | |
            ====      \___ \| |  | |  _ <|  _  /|  __|   / /\ \ | |  | |
              ====    ____) | |__| | |_) | | \ \| |____ / ____ \| |__| |
        ==========   |_____/ \____/|____/|_|  \_\______/_/    \_\_____/
       Rsubread 2.2.6

//================================= setting ==================================\\
||                                                                            ||
|| Function      : Read alignment (RNA-Seq)                                   ||
|| Input file 1  : 20_179_Tumour_IgMp_S17_L001_R1_001.fastq.gz                ||
|| Input file 2  : 20_179_Tumour_IgMp_S17_L001_R2_001.fastq.gz                ||
|| Output file   : 20_179_Tumour_IgMp_S17_L001_R1_001.bam (BAM), Sorted       ||
|| Index name    : mm10                                                       ||
||                                                                            ||
||                    ------------------------------------                    ||
||                                                                            ||
||                               Threads : 16                                 ||
||                          Phred offset : 33                                 ||
||               # of extracted subreads : 10                                 ||
||                        Min read1 vote : 3                                  ||
||                        Min read2 vote : 1                                  ||
||                     Max fragment size : 600                                ||
||                     Min fragment size : 50                                 ||
||                        Max mismatches : 3                                  ||
||                      Max indel length : 5                                  ||
||            Report multi-mapping reads : yes                                ||
|| Max alignments per multi-mapping read : 1                                  ||
||                           Annotations : inbuilt (mm10)                     ||
||                                                                            ||
\\============================================================================//

//================= Running (06-Apr-2022 07:02:51, pid=7173) =================\\
||                                                                            ||
|| Check the input reads.                                                     ||
|| The input file contains base space reads.                                  ||
|| Initialise the memory objects.                                             ||
|| Estimate the mean read length.                                             ||
|| The range of Phred scores observed in the data is [0,34]                   ||
|| Create the output BAM file.                                                ||
|| Check the index.                                                           ||
|| Init the voting space.                                                     ||
|| Load the annotation file.                                                  ||
|| 222996 annotation records were loaded.                                     ||
||                                                                            ||
|| Chromosomes/contigs in annotation but not in index :                       ||
||    NT_166281.1                                                             ||
||    NT_187056.1                                                             ||
||    NT_187054.1                                                             ||
||    NT_187060.1                                                             ||
||    NT_187057.1                                                             ||
||    NT_166282.1                                                             ||
||    NT_166307.1                                                             ||
||    NT_187059.1                                                             ||
||    NT_187062.1                                                             ||
||    NT_187052.1                                                             ||
||    NT_166438.1                                                             ||
||    NT_166466.1                                                             ||
||    NT_187058.1                                                             ||
||    NT_187053.1                                                             ||
||    NT_166291.1                                                             ||
||    NT_162750.1                                                             ||
||    NT_165789.2                                                             ||
||    NT_166463.1                                                             ||
||    NT_166434.1                                                             ||
||    NT_166280.1                                                             ||
||    NT_187064.1                                                             ||
||                                                                            ||
||                                                                            ||
|| Chromosomes/contigs in index but not in annotation :                       ||
||    chr4_JH584292_random                                                    ||
||    chr5_JH584297_random                                                    ||
||    chr4_GL456350_random                                                    ||
||    chrUn_GL456239                                                          ||
||    chr1_GL456212_random                                                    ||
||    chrY_JH584303_random                                                    ||
||    chr4_JH584295_random                                                    ||
||    chr1_GL456210_random                                                    ||
||    chrY_JH584301_random                                                    ||
||    chrUn_GL456359                                                          ||
||    chr4_JH584293_random                                                    ||
||    chrUn_GL456360                                                          ||
||    chr5_JH584298_random                                                    ||
||    chrUn_GL456366                                                          ||
||    chrUn_GL456367                                                          ||
||    chrUn_GL456368                                                          ||
||    chrUn_GL456370                                                          ||
||    chrUn_GL456372                                                          ||
||    chrUn_GL456378                                                          ||
||    chrUn_GL456379                                                          ||
||    chrUn_GL456381                                                          ||
||    chrUn_GL456382                                                          ||
||    chrUn_GL456383                                                          ||
||    chrUn_GL456385                                                          ||
||    chrUn_GL456387                                                          ||
||    chrUn_GL456389                                                          ||
||    chrUn_GL456390                                                          ||
||    chrUn_GL456392                                                          ||
||    chrUn_GL456393                                                          ||
||    chrUn_GL456394                                                          ||
||    chrUn_GL456396                                                          ||
||    chr4_GL456216_random                                                    ||
||    chr1_GL456221_random                                                    ||
||    chr1_GL456213_random                                                    ||
||    chrUn_JH584304                                                          ||
||    chr5_JH584296_random                                                    ||
||    chr5_GL456354_random                                                    ||
||    chr7_GL456219_random                                                    ||
||    chrX_GL456233_random                                                    ||
||    chr1_GL456211_random                                                    ||
||    chrY_JH584302_random                                                    ||
||    chr4_JH584294_random                                                    ||
||    chr5_JH584299_random                                                    ||
||    chrY_JH584300_random                                                    ||
||                                                                            ||
|| Global environment is initialised.                                         ||
|| Load the 1-th index block...                                               ||
|| The index block has been loaded.                                           ||
|| Start read mapping in chunk.                                               ||
||    0% completed, 0.8 mins elapsed, rate=41.8k fragments per second         ||
||    7% completed, 1.1 mins elapsed, rate=113.0k fragments per second        ||
||   Estimated fragment length : 260 bp                                       ||
||    8% completed, 1.2 mins elapsed, rate=35.4k fragments per second         ||
||    8% completed, 1.2 mins elapsed, rate=36.6k fragments per second         ||
||    9% completed, 1.2 mins elapsed, rate=37.7k fragments per second         ||
||    9% completed, 1.2 mins elapsed, rate=38.7k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=39.6k fragments per second         ||
||   10% completed, 1.2 mins elapsed, rate=40.6k fragments per second         ||
||   10% completed, 1.3 mins elapsed, rate=41.6k fragments per second         ||
||   11% completed, 1.3 mins elapsed, rate=42.5k fragments per second         ||
||   11% completed, 1.3 mins elapsed, rate=43.5k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   12% completed, 1.4 mins elapsed, rate=99.6k fragments per second         ||
||   18% completed, 1.6 mins elapsed, rate=109.2k fragments per second        ||
||   20% completed, 1.7 mins elapsed, rate=58.8k fragments per second         ||
||   20% completed, 1.7 mins elapsed, rate=59.2k fragments per second         ||
||   21% completed, 1.7 mins elapsed, rate=59.7k fragments per second         ||
||   21% completed, 1.7 mins elapsed, rate=60.1k fragments per second         ||
||   21% completed, 1.8 mins elapsed, rate=60.6k fragments per second         ||
||   22% completed, 1.8 mins elapsed, rate=61.1k fragments per second         ||
||   22% completed, 1.8 mins elapsed, rate=61.5k fragments per second         ||
||   23% completed, 1.8 mins elapsed, rate=62.0k fragments per second         ||
||   23% completed, 1.8 mins elapsed, rate=62.4k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   24% completed, 1.9 mins elapsed, rate=102.1k fragments per second        ||
||   30% completed, 2.2 mins elapsed, rate=107.3k fragments per second        ||
||   32% completed, 2.3 mins elapsed, rate=70.0k fragments per second         ||
||   32% completed, 2.3 mins elapsed, rate=70.2k fragments per second         ||
||   32% completed, 2.3 mins elapsed, rate=70.4k fragments per second         ||
||   33% completed, 2.3 mins elapsed, rate=70.6k fragments per second         ||
||   33% completed, 2.3 mins elapsed, rate=70.7k fragments per second         ||
||   33% completed, 2.4 mins elapsed, rate=70.9k fragments per second         ||
||   34% completed, 2.4 mins elapsed, rate=71.1k fragments per second         ||
||   34% completed, 2.4 mins elapsed, rate=71.3k fragments per second         ||
||   35% completed, 2.4 mins elapsed, rate=71.5k fragments per second         ||
||   35% completed, 2.4 mins elapsed, rate=71.7k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   35% completed, 2.5 mins elapsed, rate=102.4k fragments per second        ||
||   42% completed, 2.7 mins elapsed, rate=107.2k fragments per second        ||
||   43% completed, 2.8 mins elapsed, rate=77.1k fragments per second         ||
||   44% completed, 2.8 mins elapsed, rate=77.2k fragments per second         ||
||   44% completed, 2.8 mins elapsed, rate=77.3k fragments per second         ||
||   44% completed, 2.9 mins elapsed, rate=77.3k fragments per second         ||
||   45% completed, 2.9 mins elapsed, rate=77.4k fragments per second         ||
||   45% completed, 2.9 mins elapsed, rate=77.5k fragments per second         ||
||   46% completed, 2.9 mins elapsed, rate=77.5k fragments per second         ||
||   46% completed, 3.0 mins elapsed, rate=77.5k fragments per second         ||
||   47% completed, 3.0 mins elapsed, rate=77.5k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   47% completed, 3.1 mins elapsed, rate=100.9k fragments per second        ||
||   54% completed, 3.3 mins elapsed, rate=103.9k fragments per second        ||
||   55% completed, 3.4 mins elapsed, rate=79.5k fragments per second         ||
||   55% completed, 3.5 mins elapsed, rate=79.5k fragments per second         ||
||   56% completed, 3.5 mins elapsed, rate=79.4k fragments per second         ||
||   56% completed, 3.5 mins elapsed, rate=79.4k fragments per second         ||
||   56% completed, 3.5 mins elapsed, rate=79.3k fragments per second         ||
||   57% completed, 3.6 mins elapsed, rate=79.3k fragments per second         ||
||   57% completed, 3.6 mins elapsed, rate=79.2k fragments per second         ||
||   58% completed, 3.6 mins elapsed, rate=79.1k fragments per second         ||
||   58% completed, 3.6 mins elapsed, rate=79.1k fragments per second         ||
||   58% completed, 3.7 mins elapsed, rate=79.0k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   59% completed, 3.8 mins elapsed, rate=97.4k fragments per second         ||
||   66% completed, 4.0 mins elapsed, rate=99.8k fragments per second         ||
||   67% completed, 4.2 mins elapsed, rate=79.7k fragments per second         ||
||   67% completed, 4.2 mins elapsed, rate=79.6k fragments per second         ||
||   68% completed, 4.2 mins elapsed, rate=79.6k fragments per second         ||
||   68% completed, 4.2 mins elapsed, rate=79.5k fragments per second         ||
||   68% completed, 4.3 mins elapsed, rate=79.4k fragments per second         ||
||   69% completed, 4.3 mins elapsed, rate=79.4k fragments per second         ||
||   69% completed, 4.3 mins elapsed, rate=79.3k fragments per second         ||
||   70% completed, 4.4 mins elapsed, rate=79.2k fragments per second         ||
||   70% completed, 4.4 mins elapsed, rate=78.9k fragments per second         ||
||   70% completed, 4.4 mins elapsed, rate=78.7k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   71% completed, 4.5 mins elapsed, rate=93.9k fragments per second         ||
||   78% completed, 4.7 mins elapsed, rate=97.0k fragments per second         ||
||   79% completed, 4.8 mins elapsed, rate=80.8k fragments per second         ||
||   79% completed, 4.9 mins elapsed, rate=80.6k fragments per second         ||
||   80% completed, 4.9 mins elapsed, rate=80.5k fragments per second         ||
||   80% completed, 4.9 mins elapsed, rate=80.4k fragments per second         ||
||   80% completed, 5.0 mins elapsed, rate=80.3k fragments per second         ||
||   81% completed, 5.0 mins elapsed, rate=80.0k fragments per second         ||
||   81% completed, 5.0 mins elapsed, rate=79.8k fragments per second         ||
||   81% completed, 5.1 mins elapsed, rate=79.7k fragments per second         ||
||   82% completed, 5.1 mins elapsed, rate=79.7k fragments per second         ||
||   82% completed, 5.1 mins elapsed, rate=79.6k fragments per second         ||
|| Start read mapping in chunk.                                               ||
||   83% completed, 5.2 mins elapsed, rate=92.9k fragments per second         ||
||   89% completed, 5.4 mins elapsed, rate=95.8k fragments per second         ||
||   91% completed, 5.5 mins elapsed, rate=81.7k fragments per second         ||
||   91% completed, 5.5 mins elapsed, rate=81.6k fragments per second         ||
||   91% completed, 5.6 mins elapsed, rate=81.4k fragments per second         ||
||   92% completed, 5.6 mins elapsed, rate=81.3k fragments per second         ||
||   92% completed, 5.6 mins elapsed, rate=81.0k fragments per second         ||
||   93% completed, 5.7 mins elapsed, rate=80.9k fragments per second         ||
||   93% completed, 5.7 mins elapsed, rate=80.8k fragments per second         ||
||   93% completed, 5.7 mins elapsed, rate=80.7k fragments per second         ||
||   94% completed, 5.8 mins elapsed, rate=80.6k fragments per second         ||
||   94% completed, 5.8 mins elapsed, rate=80.5k fragments per second         ||
